sample size and proportion,classifier,metric,precision,recall,f1-score,support
4000_3070,dt_tfidf,0,0.704761905,0.79144385,0.74559194,187
4000_3070,dt_tfidf,1,0.909302326,0.863134658,0.885617214,453
4000_3070,dt_tfidf,accuracy,0.8421875,0.8421875,0.8421875,0.8421875
4000_3070,dt_tfidf,macro avg,0.807032115,0.827289254,0.815604577,640
4000_3070,dt_tfidf,weighted avg,0.849538171,0.8421875,0.844703579,640
4000_3070,svc_tfidf,0,0.919354839,0.609625668,0.733118971,187
4000_3070,svc_tfidf,1,0.858527132,0.977924945,0.914344685,453
4000_3070,svc_tfidf,accuracy,0.8703125,0.8703125,0.8703125,0.8703125
4000_3070,svc_tfidf,macro avg,0.888940985,0.793775307,0.823731828,640
4000_3070,svc_tfidf,weighted avg,0.876300227,0.8703125,0.861392797,640
4000_3070,lsvc_tfidf,0,0.80625,0.689839572,0.74351585,187
4000_3070,lsvc_tfidf,1,0.879166667,0.931567329,0.904608789,453
4000_3070,lsvc_tfidf,accuracy,0.8609375,0.8609375,0.8609375,0.8609375
4000_3070,lsvc_tfidf,macro avg,0.842708333,0.810703451,0.824062319,640
4000_3070,lsvc_tfidf,weighted avg,0.857861328,0.8609375,0.857539446,640
4000_3070,sgd_tfidf,0,0.769662921,0.732620321,0.750684932,187
4000_3070,sgd_tfidf,1,0.891774892,0.909492274,0.900546448,453
4000_3070,sgd_tfidf,accuracy,0.8578125,0.8578125,0.8578125,0.8578125
4000_3070,sgd_tfidf,macro avg,0.830718907,0.821056297,0.82561569,640
4000_3070,sgd_tfidf,weighted avg,0.8560953,0.8578125,0.856758786,640
4000_3070,knn_tfidf,0,0.660493827,0.572192513,0.613180516,187
4000_3070,knn_tfidf,1,0.832635983,0.878587196,0.854994629,453
4000_3070,knn_tfidf,accuracy,0.7890625,0.7890625,0.7890625,0.7890625
4000_3070,knn_tfidf,macro avg,0.746564905,0.725389855,0.734087573,640
4000_3070,knn_tfidf,weighted avg,0.782338197,0.7890625,0.784339568,640
4000_3070,lr_w2v,0,0.568,0.379679144,0.455128205,187
4000_3070,lr_w2v,1,0.774757282,0.880794702,0.824380165,453
4000_3070,lr_w2v,accuracy,0.734375,0.734375,0.734375,0.734375
4000_3070,lr_w2v,macro avg,0.671378641,0.630236923,0.639754185,640
4000_3070,lr_w2v,weighted avg,0.714345388,0.734375,0.716489358,640
4000_4060,lr_tfidf,0,0.768060837,0.795275591,0.781431335,254
4000_4060,lr_tfidf,1,0.862068966,0.841968912,0.851900393,386
4000_4060,lr_tfidf,accuracy,0.8234375,0.8234375,0.8234375,0.8234375
4000_4060,lr_tfidf,macro avg,0.815064901,0.818622251,0.816665864,640
4000_4060,lr_tfidf,weighted avg,0.824759489,0.8234375,0.823932986,640
4000_4060,nb_tfidf,0,0.763779528,0.381889764,0.509186352,254
4000_4060,nb_tfidf,1,0.693957115,0.922279793,0.791991101,386
4000_4060,nb_tfidf,accuracy,0.7078125,0.7078125,0.7078125,0.7078125
4000_4060,nb_tfidf,macro avg,0.728868321,0.652084778,0.650588726,640
4000_4060,nb_tfidf,weighted avg,0.721667885,0.7078125,0.679752966,640
4000_4060,rf_tfidf,0,0.74025974,0.224409449,0.344410876,254
4000_4060,rf_tfidf,1,0.65008881,0.948186528,0.771338251,386
4000_4060,rf_tfidf,accuracy,0.6609375,0.6609375,0.6609375,0.6609375
4000_4060,rf_tfidf,macro avg,0.695174275,0.586297989,0.557874563,640
4000_4060,rf_tfidf,weighted avg,0.685875398,0.6609375,0.601901449,640
4000_4060,dt_tfidf,0,0.741496599,0.858267717,0.795620438,254
4000_4060,dt_tfidf,1,0.895953757,0.803108808,0.846994536,386
4000_4060,dt_tfidf,accuracy,0.825,0.825,0.825,0.825
4000_4060,dt_tfidf,macro avg,0.818725178,0.830688262,0.821307487,640
4000_4060,dt_tfidf,weighted avg,0.834653572,0.825,0.826605441,640
4000_4060,svc_tfidf,0,0.86784141,0.775590551,0.819126819,254
4000_4060,svc_tfidf,1,0.861985472,0.922279793,0.891113892,386
4000_4060,svc_tfidf,accuracy,0.8640625,0.8640625,0.8640625,0.8640625
4000_4060,svc_tfidf,macro avg,0.864913441,0.848935172,0.855120356,640
4000_4060,svc_tfidf,weighted avg,0.864309547,0.8640625,0.862544023,640
4000_4060,lsvc_tfidf,0,0.771863118,0.799212598,0.785299807,254
4000_4060,lsvc_tfidf,1,0.864721485,0.844559585,0.854521625,386
4000_4060,lsvc_tfidf,accuracy,0.8265625,0.8265625,0.8265625,0.8265625
4000_4060,lsvc_tfidf,macro avg,0.818292302,0.821886092,0.819910716,640
4000_4060,lsvc_tfidf,weighted avg,0.827868321,0.8265625,0.827049216,640
4000_4060,sgd_tfidf,0,0.759259259,0.807086614,0.782442748,254
4000_4060,sgd_tfidf,1,0.867567568,0.831606218,0.849206349,386
4000_4060,sgd_tfidf,accuracy,0.821875,0.821875,0.821875,0.821875
4000_4060,sgd_tfidf,macro avg,0.813413413,0.819346416,0.815824549,640
4000_4060,sgd_tfidf,weighted avg,0.824582708,0.821875,0.822709545,640
4000_4060,knn_tfidf,0,0.714859438,0.700787402,0.707753479,254
4000_4060,knn_tfidf,1,0.805626598,0.816062176,0.810810811,386
4000_4060,knn_tfidf,accuracy,0.7703125,0.7703125,0.7703125,0.7703125
4000_4060,knn_tfidf,macro avg,0.760243018,0.758424789,0.759282145,640
4000_4060,knn_tfidf,weighted avg,0.769603382,0.7703125,0.769909932,640
4000_4060,lr_w2v,0,0.608163265,0.586614173,0.597194389,254
4000_4060,lr_w2v,1,0.734177215,0.751295337,0.742637644,386
4000_4060,lr_w2v,accuracy,0.6859375,0.6859375,0.6859375,0.6859375
4000_4060,lr_w2v,macro avg,0.67117024,0.668954755,0.669916016,640
4000_4060,lr_w2v,weighted avg,0.684165429,0.6859375,0.684914852,640
4000_5050,lr_tfidf,0,0.79558011,0.847058824,0.820512821,340
4000_5050,lr_tfidf,1,0.81294964,0.753333333,0.78200692,300
4000_5050,lr_tfidf,accuracy,0.803125,0.803125,0.803125,0.803125
4000_5050,lr_tfidf,macro avg,0.804264875,0.800196078,0.80125987,640
4000_5050,lr_tfidf,weighted avg,0.803722078,0.803125,0.80246318,640
4000_5050,nb_tfidf,0,0.681623932,0.938235294,0.78960396,340
4000_5050,nb_tfidf,1,0.877906977,0.503333333,0.639830508,300
4000_5050,nb_tfidf,accuracy,0.734375,0.734375,0.734375,0.734375
4000_5050,nb_tfidf,macro avg,0.779765454,0.720784314,0.714717234,640
4000_5050,nb_tfidf,weighted avg,0.773631609,0.734375,0.719397655,640
4000_5050,rf_tfidf,0,0.644268775,0.958823529,0.770685579,340
4000_5050,rf_tfidf,1,0.895522388,0.4,0.552995392,300
4000_5050,rf_tfidf,accuracy,0.696875,0.696875,0.696875,0.696875
4000_5050,rf_tfidf,macro avg,0.769895581,0.679411765,0.661840485,640
4000_5050,rf_tfidf,weighted avg,0.762043906,0.696875,0.668643304,640
4000_5050,dt_tfidf,0,0.810958904,0.870588235,0.839716312,340
4000_5050,dt_tfidf,1,0.84,0.77,0.803478261,300
4000_5050,dt_tfidf,accuracy,0.8234375,0.8234375,0.8234375,0.8234375
4000_5050,dt_tfidf,macro avg,0.825479452,0.820294118,0.821597286,640
4000_5050,dt_tfidf,weighted avg,0.824571918,0.8234375,0.822729726,640
4000_5050,svc_tfidf,0,0.83625731,0.841176471,0.838709677,340
4000_5050,svc_tfidf,1,0.818791946,0.813333333,0.816053512,300
4000_5050,svc_tfidf,accuracy,0.828125,0.828125,0.828125,0.828125
4000_5050,svc_tfidf,macro avg,0.827524628,0.827254902,0.827381595,640
4000_5050,svc_tfidf,weighted avg,0.828070421,0.828125,0.8280896,640
4000_5050,lsvc_tfidf,0,0.8,0.847058824,0.822857143,340
4000_5050,lsvc_tfidf,1,0.814285714,0.76,0.786206897,300
4000_5050,lsvc_tfidf,accuracy,0.80625,0.80625,0.80625,0.80625
4000_5050,lsvc_tfidf,macro avg,0.807142857,0.803529412,0.80453202,640
4000_5050,lsvc_tfidf,weighted avg,0.806696429,0.80625,0.80567734,640
4000_5050,sgd_tfidf,0,0.797183099,0.832352941,0.814388489,340
4000_5050,sgd_tfidf,1,0.8,0.76,0.779487179,300
4000_5050,sgd_tfidf,accuracy,0.7984375,0.7984375,0.7984375,0.7984375
4000_5050,sgd_tfidf,macro avg,0.798591549,0.796176471,0.796937834,640
4000_5050,sgd_tfidf,weighted avg,0.798503521,0.7984375,0.7980285,640
4000_5050,knn_tfidf,0,0.7771261,0.779411765,0.778267254,340
4000_5050,knn_tfidf,1,0.74916388,0.746666667,0.747913189,300
4000_5050,knn_tfidf,accuracy,0.7640625,0.7640625,0.7640625,0.7640625
4000_5050,knn_tfidf,macro avg,0.76314499,0.763039216,0.763090221,640
4000_5050,knn_tfidf,weighted avg,0.764018809,0.7640625,0.764038786,640
4000_5050,lr_w2v,0,0.685279188,0.794117647,0.735694823,340
4000_5050,lr_w2v,1,0.715447154,0.586666667,0.644688645,300
4000_5050,lr_w2v,accuracy,0.696875,0.696875,0.696875,0.696875
4000_5050,lr_w2v,macro avg,0.700363171,0.690392157,0.690191734,640
4000_5050,lr_w2v,weighted avg,0.699420422,0.696875,0.693035677,640
5000_1090,lr_tfidf,0,0.90625,0.376623377,0.532110092,77
5000_1090,lr_tfidf,1,0.9375,0.995850622,0.965794769,723
5000_1090,lr_tfidf,accuracy,0.93625,0.93625,0.93625,0.93625
5000_1090,lr_tfidf,macro avg,0.921875,0.686237,0.74895243,800
5000_1090,lr_tfidf,weighted avg,0.934492188,0.93625,0.924052618,800
5000_1090,nb_tfidf,0,1,0.090909091,0.166666667,77
5000_1090,nb_tfidf,1,0.911727617,1,0.953825858,723
5000_1090,nb_tfidf,accuracy,0.9125,0.9125,0.9125,0.9125
5000_1090,nb_tfidf,macro avg,0.955863808,0.545454545,0.560246262,800
5000_1090,nb_tfidf,weighted avg,0.920223834,0.9125,0.878061785,800
5000_1090,rf_tfidf,0,0,0,0,77
5000_1090,rf_tfidf,1,0.90375,1,0.949441891,723
5000_1090,rf_tfidf,accuracy,0.90375,0.90375,0.90375,0.90375
5000_1090,rf_tfidf,macro avg,0.451875,0.5,0.474720946,800
5000_1090,rf_tfidf,weighted avg,0.816764063,0.90375,0.858058109,800
5000_1090,dt_tfidf,0,0.483146067,0.558441558,0.518072289,77
5000_1090,dt_tfidf,1,0.952180028,0.93637621,0.944211994,723
5000_1090,dt_tfidf,accuracy,0.9,0.9,0.9,0.9
5000_1090,dt_tfidf,macro avg,0.717663048,0.747408884,0.731142142,800
5000_1090,dt_tfidf,weighted avg,0.907035509,0.9,0.903196048,800
5000_1090,svc_tfidf,0,0.961538462,0.324675325,0.485436893,77
5000_1090,svc_tfidf,1,0.932816537,0.998616874,0.964595858,723
5000_1090,svc_tfidf,accuracy,0.93375,0.93375,0.93375,0.93375
5000_1090,svc_tfidf,macro avg,0.9471775,0.661646099,0.725016376,800
5000_1090,svc_tfidf,weighted avg,0.935581023,0.93375,0.918476808,800
5000_1090,lsvc_tfidf,0,0.885714286,0.402597403,0.553571429,77
5000_1090,lsvc_tfidf,1,0.939869281,0.994467497,0.966397849,723
5000_1090,lsvc_tfidf,accuracy,0.9375,0.9375,0.9375,0.9375
5000_1090,lsvc_tfidf,macro avg,0.912791783,0.69853245,0.759984639,800
5000_1090,lsvc_tfidf,weighted avg,0.934656863,0.9375,0.926663306,800
5000_1090,sgd_tfidf,0,0.557692308,0.376623377,0.449612403,77
5000_1090,sgd_tfidf,1,0.935828877,0.968188105,0.951733515,723
5000_1090,sgd_tfidf,accuracy,0.91125,0.91125,0.91125,0.91125
5000_1090,sgd_tfidf,macro avg,0.746760592,0.672405741,0.700672959,800
5000_1090,sgd_tfidf,weighted avg,0.899433232,0.91125,0.903404358,800
5000_1090,knn_tfidf,0,0.617021277,0.376623377,0.467741935,77
5000_1090,knn_tfidf,1,0.93625498,0.975103734,0.955284553,723
5000_1090,knn_tfidf,accuracy,0.9175,0.9175,0.9175,0.9175
5000_1090,knn_tfidf,macro avg,0.776638128,0.675863556,0.711513244,800
5000_1090,knn_tfidf,weighted avg,0.905528736,0.9175,0.908358576,800
5000_1090,lr_w2v,0,0.647058824,0.142857143,0.234042553,77
5000_1090,lr_w2v,1,0.915708812,0.991701245,0.952191235,723
5000_1090,lr_w2v,accuracy,0.91,0.91,0.91,0.91
5000_1090,lr_w2v,macro avg,0.781383818,0.567279194,0.593116894,800
5000_1090,lr_w2v,weighted avg,0.889851251,0.91,0.883069424,800
5000_2080,lr_tfidf,0,0.817073171,0.432258065,0.565400844,155
5000_2080,lr_tfidf,1,0.877437326,0.976744186,0.924431401,645
5000_2080,lr_tfidf,accuracy,0.87125,0.87125,0.87125,0.87125
5000_2080,lr_tfidf,macro avg,0.847255248,0.704501125,0.744916123,800
5000_2080,lr_tfidf,weighted avg,0.865741771,0.87125,0.854869231,800
5000_2080,nb_tfidf,0,1,0.206451613,0.342245989,155
5000_2080,nb_tfidf,1,0.83984375,1,0.912951168,645
5000_2080,nb_tfidf,accuracy,0.84625,0.84625,0.84625,0.84625
5000_2080,nb_tfidf,macro avg,0.919921875,0.603225806,0.627598579,800
5000_2080,nb_tfidf,weighted avg,0.870874023,0.84625,0.802377039,800
5000_2080,rf_tfidf,0,1,0.058064516,0.109756098,155
5000_2080,rf_tfidf,1,0.815423515,1,0.898328691,645
5000_2080,rf_tfidf,accuracy,0.8175,0.8175,0.8175,0.8175
5000_2080,rf_tfidf,macro avg,0.907711757,0.529032258,0.504042394,800
5000_2080,rf_tfidf,weighted avg,0.851185209,0.8175,0.745542751,800
5000_2080,dt_tfidf,0,0.644578313,0.690322581,0.666666667,155
5000_2080,dt_tfidf,1,0.924290221,0.908527132,0.916340891,645
5000_2080,dt_tfidf,accuracy,0.86625,0.86625,0.86625,0.86625
5000_2080,dt_tfidf,macro avg,0.784434267,0.799424856,0.791503779,800
5000_2080,dt_tfidf,weighted avg,0.870096039,0.86625,0.86796651,800
5000_2080,svc_tfidf,0,0.96875,0.4,0.566210046,155
5000_2080,svc_tfidf,1,0.873641304,0.996899225,0.931209269,645
5000_2080,svc_tfidf,accuracy,0.88125,0.88125,0.88125,0.88125
5000_2080,svc_tfidf,macro avg,0.921195652,0.698449612,0.748709657,800
5000_2080,svc_tfidf,weighted avg,0.892068614,0.88125,0.860490669,800
5000_2080,lsvc_tfidf,0,0.827160494,0.432258065,0.56779661,155
5000_2080,lsvc_tfidf,1,0.877607789,0.978294574,0.925219941,645
5000_2080,lsvc_tfidf,accuracy,0.8725,0.8725,0.8725,0.8725
5000_2080,lsvc_tfidf,macro avg,0.852384141,0.705276319,0.746508276,800
5000_2080,lsvc_tfidf,weighted avg,0.867833625,0.8725,0.855969171,800
5000_2080,sgd_tfidf,0,0.762711864,0.580645161,0.659340659,155
5000_2080,sgd_tfidf,1,0.904692082,0.956589147,0.929917106,645
5000_2080,sgd_tfidf,accuracy,0.88375,0.88375,0.88375,0.88375
5000_2080,sgd_tfidf,macro avg,0.833701973,0.768617154,0.794628883,800
5000_2080,sgd_tfidf,weighted avg,0.877183415,0.88375,0.87749292,800
5000_2080,knn_tfidf,0,0.75,0.44516129,0.558704453,155
5000_2080,knn_tfidf,1,0.878531073,0.964341085,0.919438285,645
5000_2080,knn_tfidf,accuracy,0.86375,0.86375,0.86375,0.86375
5000_2080,knn_tfidf,macro avg,0.814265537,0.704751188,0.739071369,800
5000_2080,knn_tfidf,weighted avg,0.853628178,0.86375,0.849546105,800
5000_2080,lr_w2v,0,0.56,0.180645161,0.273170732,155
5000_2080,lr_w2v,1,0.830666667,0.965891473,0.893189964,645
5000_2080,lr_w2v,accuracy,0.81375,0.81375,0.81375,0.81375
5000_2080,lr_w2v,macro avg,0.695333333,0.573268317,0.583180348,800
5000_2080,lr_w2v,weighted avg,0.778225,0.81375,0.773061238,800
5000_3070,lr_tfidf,0,0.82464455,0.698795181,0.756521739,249
5000_3070,lr_tfidf,1,0.872665535,0.932849365,0.901754386,551
5000_3070,lr_tfidf,accuracy,0.86,0.86,0.86,0.86
5000_3070,lr_tfidf,macro avg,0.848655042,0.815822273,0.829138063,800
5000_3070,lr_tfidf,weighted avg,0.857719003,0.86,0.856550725,800
5000_3070,nb_tfidf,0,0.970588235,0.265060241,0.416403785,249
5000_3070,nb_tfidf,1,0.75,0.996370236,0.855806703,551
5000_3070,nb_tfidf,accuracy,0.76875,0.76875,0.76875,0.76875
5000_3070,nb_tfidf,macro avg,0.860294118,0.630715238,0.636105244,800
5000_3070,nb_tfidf,weighted avg,0.818658088,0.76875,0.719042545,800
5000_3070,rf_tfidf,0,1,0.120481928,0.215053763,249
5000_3070,rf_tfidf,1,0.715584416,1,0.834216503,551
5000_3070,rf_tfidf,accuracy,0.72625,0.72625,0.72625,0.72625
5000_3070,rf_tfidf,macro avg,0.857792208,0.560240964,0.524635133,800
5000_3070,rf_tfidf,weighted avg,0.804108766,0.72625,0.6415021,800
5000_3070,dt_tfidf,0,0.768939394,0.815261044,0.791423002,249
5000_3070,dt_tfidf,1,0.914179104,0.889292196,0.901563937,551
5000_3070,dt_tfidf,accuracy,0.86625,0.86625,0.86625,0.86625
5000_3070,dt_tfidf,macro avg,0.841559249,0.85227662,0.84649347,800
5000_3070,dt_tfidf,weighted avg,0.868973245,0.86625,0.867282571,800
5000_3070,svc_tfidf,0,0.926553672,0.658634538,0.769953052,249
5000_3070,svc_tfidf,1,0.863563403,0.976406534,0.916524702,551
5000_3070,svc_tfidf,accuracy,0.8775,0.8775,0.8775,0.8775
5000_3070,svc_tfidf,macro avg,0.895058538,0.817520536,0.843238877,800
5000_3070,svc_tfidf,weighted avg,0.883169124,0.8775,0.870904276,800
5000_3070,lsvc_tfidf,0,0.817757009,0.702811245,0.755939525,249
5000_3070,lsvc_tfidf,1,0.873720137,0.929219601,0.900615655,551
5000_3070,lsvc_tfidf,accuracy,0.85875,0.85875,0.85875,0.85875
5000_3070,lsvc_tfidf,macro avg,0.845738573,0.816015423,0.82827759,800
5000_3070,lsvc_tfidf,weighted avg,0.856301613,0.85875,0.85558521,800
5000_3070,sgd_tfidf,0,0.762931034,0.710843373,0.735966736,249
5000_3070,sgd_tfidf,1,0.873239437,0.900181488,0.886505809,551
5000_3070,sgd_tfidf,accuracy,0.84125,0.84125,0.84125,0.84125
5000_3070,sgd_tfidf,macro avg,0.818085236,0.805512431,0.811236272,800
5000_3070,sgd_tfidf,weighted avg,0.838905946,0.84125,0.839650522,800
5000_3070,knn_tfidf,0,0.712328767,0.626506024,0.666666667,249
5000_3070,knn_tfidf,1,0.839931153,0.885662432,0.862190813,551
5000_3070,knn_tfidf,accuracy,0.805,0.805,0.805,0.805
5000_3070,knn_tfidf,macro avg,0.77612996,0.756084228,0.76442874,800
5000_3070,knn_tfidf,weighted avg,0.800214911,0.805,0.801333922,800
5000_3070,lr_w2v,0,0.649717514,0.46184739,0.539906103,249
5000_3070,lr_w2v,1,0.784911717,0.887477314,0.833049404,551
5000_3070,lr_w2v,accuracy,0.755,0.755,0.755,0.755
5000_3070,lr_w2v,macro avg,0.717314616,0.674662352,0.686477754,800
5000_3070,lr_w2v,weighted avg,0.742832522,0.755,0.741808551,800
5000_4060,lr_tfidf,0,0.803986711,0.765822785,0.784440843,316
5000_4060,lr_tfidf,1,0.851703407,0.878099174,0.864699898,484
5000_4060,lr_tfidf,accuracy,0.83375,0.83375,0.83375,0.83375
5000_4060,lr_tfidf,macro avg,0.827845059,0.821960979,0.824570371,800
5000_4060,lr_tfidf,weighted avg,0.832855312,0.83375,0.832997571,800
5000_4060,nb_tfidf,0,0.802547771,0.398734177,0.532769556,316
5000_4060,nb_tfidf,1,0.704510109,0.935950413,0.80390417,484
5000_4060,nb_tfidf,accuracy,0.72375,0.72375,0.72375,0.72375
5000_4060,nb_tfidf,macro avg,0.75352894,0.667342295,0.668336863,800
5000_4060,nb_tfidf,weighted avg,0.743234985,0.72375,0.696805998,800
5000_4060,rf_tfidf,0,0.885416667,0.268987342,0.412621359,316
5000_4060,rf_tfidf,1,0.671875,0.977272727,0.796296296,484
5000_4060,rf_tfidf,accuracy,0.6975,0.6975,0.6975,0.6975
5000_4060,rf_tfidf,macro avg,0.778645833,0.623130035,0.604458828,800
5000_4060,rf_tfidf,weighted avg,0.756223958,0.6975,0.644744696,800
5000_4060,dt_tfidf,0,0.774011299,0.867088608,0.817910448,316
5000_4060,dt_tfidf,1,0.905829596,0.834710744,0.868817204,484
5000_4060,dt_tfidf,accuracy,0.8475,0.8475,0.8475,0.8475
5000_4060,dt_tfidf,macro avg,0.839920448,0.850899676,0.843363826,800
5000_4060,dt_tfidf,weighted avg,0.853761369,0.8475,0.848709035,800
5000_4060,svc_tfidf,0,0.887640449,0.75,0.813036021,316
5000_4060,svc_tfidf,1,0.851782364,0.938016529,0.892822026,484
5000_4060,svc_tfidf,accuracy,0.86375,0.86375,0.86375,0.86375
5000_4060,svc_tfidf,macro avg,0.869711407,0.844008264,0.852929023,800
5000_4060,svc_tfidf,weighted avg,0.865946308,0.86375,0.861306554,800
5000_4060,lsvc_tfidf,0,0.791390728,0.756329114,0.773462783,316
5000_4060,lsvc_tfidf,1,0.845381526,0.869834711,0.857433809,484
5000_4060,lsvc_tfidf,accuracy,0.825,0.825,0.825,0.825
5000_4060,lsvc_tfidf,macro avg,0.818386127,0.813081912,0.815448296,800
5000_4060,lsvc_tfidf,weighted avg,0.824055161,0.825,0.824265254,800
5000_4060,sgd_tfidf,0,0.779935275,0.762658228,0.7712,316
5000_4060,sgd_tfidf,1,0.847250509,0.859504132,0.853333333,484
5000_4060,sgd_tfidf,accuracy,0.82125,0.82125,0.82125,0.82125
5000_4060,sgd_tfidf,macro avg,0.813592892,0.81108118,0.812266667,800
5000_4060,sgd_tfidf,weighted avg,0.820660992,0.82125,0.820890667,800
5000_4060,knn_tfidf,0,0.724590164,0.699367089,0.711755233,316
5000_4060,knn_tfidf,1,0.808080808,0.826446281,0.817160368,484
5000_4060,knn_tfidf,accuracy,0.77625,0.77625,0.77625,0.77625
5000_4060,knn_tfidf,macro avg,0.766335486,0.762906685,0.764457801,800
5000_4060,knn_tfidf,weighted avg,0.775102004,0.77625,0.77552534,800
5000_4060,lr_w2v,0,0.643109541,0.575949367,0.607679466,316
5000_4060,lr_w2v,1,0.740812379,0.791322314,0.765234765,484
5000_4060,lr_w2v,accuracy,0.70625,0.70625,0.70625,0.70625
5000_4060,lr_w2v,macro avg,0.69196096,0.683635841,0.686457116,800
5000_4060,lr_w2v,weighted avg,0.702219758,0.70625,0.703000422,800
5000_5050,lr_tfidf,0,0.824884793,0.883950617,0.853396901,405
5000_5050,lr_tfidf,1,0.871584699,0.807594937,0.838370565,395
5000_5050,lr_tfidf,accuracy,0.84625,0.84625,0.84625,0.84625
5000_5050,lr_tfidf,macro avg,0.848234746,0.845772777,0.845883733,800
5000_5050,lr_tfidf,weighted avg,0.847942872,0.84625,0.845977648,800
5000_5050,nb_tfidf,0,0.708737864,0.901234568,0.793478261,405
5000_5050,nb_tfidf,1,0.859649123,0.620253165,0.720588235,395
5000_5050,nb_tfidf,accuracy,0.7625,0.7625,0.7625,0.7625
5000_5050,nb_tfidf,macro avg,0.784193493,0.760743866,0.757033248,800
5000_5050,nb_tfidf,weighted avg,0.783250298,0.7625,0.757488811,800
5000_5050,rf_tfidf,0,0.686847599,0.812345679,0.744343891,405
5000_5050,rf_tfidf,1,0.763239875,0.620253165,0.684357542,395
5000_5050,rf_tfidf,accuracy,0.7175,0.7175,0.7175,0.7175
5000_5050,rf_tfidf,macro avg,0.725043737,0.716299422,0.714350717,800
5000_5050,rf_tfidf,weighted avg,0.724566286,0.7175,0.714725631,800
5000_5050,dt_tfidf,0,0.840807175,0.925925926,0.881316099,405
5000_5050,dt_tfidf,1,0.915254237,0.820253165,0.865153538,395
5000_5050,dt_tfidf,accuracy,0.87375,0.87375,0.87375,0.87375
5000_5050,dt_tfidf,macro avg,0.878030706,0.873089545,0.873234818,800
5000_5050,dt_tfidf,weighted avg,0.877565412,0.87375,0.873335834,800
5000_5050,svc_tfidf,0,0.849282297,0.87654321,0.862697448,405
5000_5050,svc_tfidf,1,0.869109948,0.840506329,0.854568855,395
5000_5050,svc_tfidf,accuracy,0.85875,0.85875,0.85875,0.85875
5000_5050,svc_tfidf,macro avg,0.859196122,0.858524769,0.858633151,800
5000_5050,svc_tfidf,weighted avg,0.859072199,0.85875,0.858683955,800
5000_5050,lsvc_tfidf,0,0.811926606,0.874074074,0.841854935,405
5000_5050,lsvc_tfidf,1,0.85989011,0.792405063,0.824769433,395
