sample size and proportion,classifier,metric,precision,recall,f1-score,support
4000_3070,lsvc_tfidf,weighted avg,0.782763847,0.7890625,0.777799287,640
4000_3070,sgd_tfidf,0,0.637837838,0.581280788,0.608247423,203
4000_3070,sgd_tfidf,1,0.813186813,0.846681922,0.829596413,437
4000_3070,sgd_tfidf,accuracy,0.7625,0.7625,0.7625,0.7625
4000_3070,sgd_tfidf,macro avg,0.725512326,0.713981355,0.718921918,640
4000_3070,sgd_tfidf,weighted avg,0.75756831,0.7625,0.75938728,640
4000_3070,knn_tfidf,0,0.635761589,0.472906404,0.542372881,203
4000_3070,knn_tfidf,1,0.781186094,0.874141876,0.825053996,437
4000_3070,knn_tfidf,accuracy,0.746875,0.746875,0.746875,0.746875
4000_3070,knn_tfidf,macro avg,0.708473842,0.67352414,0.683713439,640
4000_3070,knn_tfidf,weighted avg,0.735059259,0.746875,0.73539108,640
4000_3070,lr_w2v,0,0.695238095,0.359605911,0.474025974,203
4000_3070,lr_w2v,1,0.757009346,0.926773455,0.833333333,437
4000_3070,lr_w2v,accuracy,0.746875,0.746875,0.746875,0.746875
4000_3070,lr_w2v,macro avg,0.726123721,0.643189683,0.653679654,640
4000_3070,lr_w2v,weighted avg,0.737416277,0.746875,0.71936553,640
4000_4060,lr_tfidf,0,0.782828283,0.534482759,0.635245902,290
4000_4060,lr_tfidf,1,0.694570136,0.877142857,0.775252525,350
4000_4060,lr_tfidf,accuracy,0.721875,0.721875,0.721875,0.721875
4000_4060,lr_tfidf,macro avg,0.738699209,0.705812808,0.705249213,640
4000_4060,lr_tfidf,weighted avg,0.734562109,0.721875,0.711812024,640
4000_4060,nb_tfidf,0,0.93258427,0.286206897,0.437994723,290
4000_4060,nb_tfidf,1,0.624319419,0.982857143,0.763596004,350
4000_4060,nb_tfidf,accuracy,0.6671875,0.6671875,0.6671875,0.6671875
4000_4060,nb_tfidf,macro avg,0.778451844,0.63453202,0.600795364,640
4000_4060,nb_tfidf,weighted avg,0.76400193,0.6671875,0.616057924,640
4000_4060,rf_tfidf,0,1,0.186206897,0.313953488,290
4000_4060,rf_tfidf,1,0.597269625,1,0.747863248,350
4000_4060,rf_tfidf,accuracy,0.63125,0.63125,0.63125,0.63125
4000_4060,rf_tfidf,macro avg,0.798634812,0.593103448,0.530908368,640
4000_4060,rf_tfidf,weighted avg,0.779756826,0.63125,0.551247888,640
4000_4060,dt_tfidf,0,0.651515152,0.593103448,0.620938628,290
4000_4060,dt_tfidf,1,0.686170213,0.737142857,0.710743802,350
4000_4060,dt_tfidf,accuracy,0.671875,0.671875,0.671875,0.671875
4000_4060,dt_tfidf,macro avg,0.668842682,0.665123153,0.665841215,640
4000_4060,dt_tfidf,weighted avg,0.670467138,0.671875,0.670050832,640
4000_4060,svc_tfidf,0,0.90625,0.4,0.555023923,290
4000_4060,svc_tfidf,1,0.66015625,0.965714286,0.784222738,350
4000_4060,svc_tfidf,accuracy,0.709375,0.709375,0.709375,0.709375
4000_4060,svc_tfidf,macro avg,0.783203125,0.682857143,0.669623331,640
4000_4060,svc_tfidf,weighted avg,0.77166748,0.709375,0.680367025,640
4000_4060,lsvc_tfidf,0,0.783919598,0.537931034,0.63803681,290
4000_4060,lsvc_tfidf,1,0.696145125,0.877142857,0.776232617,350
4000_4060,lsvc_tfidf,accuracy,0.7234375,0.7234375,0.7234375,0.7234375
4000_4060,lsvc_tfidf,macro avg,0.740032361,0.707536946,0.707134713,640
4000_4060,lsvc_tfidf,weighted avg,0.735917933,0.7234375,0.713612642,640
4000_4060,sgd_tfidf,0,0.736363636,0.55862069,0.635294118,290
4000_4060,sgd_tfidf,1,0.695238095,0.834285714,0.758441558,350
4000_4060,sgd_tfidf,accuracy,0.709375,0.709375,0.709375,0.709375
4000_4060,sgd_tfidf,macro avg,0.715800866,0.696453202,0.696867838,640
4000_4060,sgd_tfidf,weighted avg,0.713873106,0.709375,0.702640374,640
4000_4060,knn_tfidf,0,0.698492462,0.479310345,0.568507157,290
4000_4060,knn_tfidf,1,0.657596372,0.828571429,0.733249052,350
4000_4060,knn_tfidf,accuracy,0.6703125,0.6703125,0.6703125,0.6703125
4000_4060,knn_tfidf,macro avg,0.678044417,0.653940887,0.650878105,640
4000_4060,knn_tfidf,weighted avg,0.676127413,0.6703125,0.658600381,640
4000_4060,lr_w2v,0,0.786764706,0.368965517,0.502347418,290
4000_4060,lr_w2v,1,0.636904762,0.917142857,0.75175644,350
4000_4060,lr_w2v,accuracy,0.66875,0.66875,0.66875,0.66875
4000_4060,lr_w2v,macro avg,0.711834734,0.643054187,0.627051929,640
4000_4060,lr_w2v,weighted avg,0.704810049,0.66875,0.638742977,640
4000_5050,lr_tfidf,0,0.712025316,0.688073394,0.699844479,327
4000_5050,lr_tfidf,1,0.685185185,0.709265176,0.697017268,313
4000_5050,lr_tfidf,accuracy,0.6984375,0.6984375,0.6984375,0.6984375
4000_5050,lr_tfidf,macro avg,0.698605251,0.698669285,0.698430874,640
4000_5050,lr_tfidf,weighted avg,0.698898815,0.6984375,0.698461796,640
4000_5050,nb_tfidf,0,0.711538462,0.565749235,0.63032368,327
4000_5050,nb_tfidf,1,0.626315789,0.760383387,0.686868687,313
4000_5050,nb_tfidf,accuracy,0.6609375,0.6609375,0.6609375,0.6609375
4000_5050,nb_tfidf,macro avg,0.668927126,0.663066311,0.658596183,640
4000_5050,nb_tfidf,weighted avg,0.669859248,0.6609375,0.657977722,640
4000_5050,rf_tfidf,0,0.714285714,0.519877676,0.601769912,327
4000_5050,rf_tfidf,1,0.609452736,0.782747604,0.685314685,313
4000_5050,rf_tfidf,accuracy,0.6484375,0.6484375,0.6484375,0.6484375
4000_5050,rf_tfidf,macro avg,0.661869225,0.65131264,0.643542298,640
4000_5050,rf_tfidf,weighted avg,0.663015836,0.6484375,0.642628527,640
4000_5050,dt_tfidf,0,0.678362573,0.709480122,0.693572496,327
4000_5050,dt_tfidf,1,0.681208054,0.6485623,0.664484452,313
4000_5050,dt_tfidf,accuracy,0.6796875,0.6796875,0.6796875,0.6796875
4000_5050,dt_tfidf,macro avg,0.679785313,0.679021211,0.679028474,640
4000_5050,dt_tfidf,weighted avg,0.679754191,0.6796875,0.679346624,640
4000_5050,svc_tfidf,0,0.725165563,0.669724771,0.696343402,327
4000_5050,svc_tfidf,1,0.680473373,0.734824281,0.706605223,313
4000_5050,svc_tfidf,accuracy,0.7015625,0.7015625,0.7015625,0.7015625
4000_5050,svc_tfidf,macro avg,0.702819468,0.702274526,0.701474312,640
4000_5050,svc_tfidf,weighted avg,0.703308289,0.7015625,0.701362074,640
4000_5050,lsvc_tfidf,0,0.711538462,0.678899083,0.694835681,327
4000_5050,lsvc_tfidf,1,0.679878049,0.712460064,0.695787832,313
4000_5050,lsvc_tfidf,accuracy,0.6953125,0.6953125,0.6953125,0.6953125
4000_5050,lsvc_tfidf,macro avg,0.695708255,0.695679573,0.695311756,640
4000_5050,lsvc_tfidf,weighted avg,0.696054541,0.6953125,0.695301342,640
4000_5050,sgd_tfidf,0,0.687861272,0.727828746,0.707280832,327
4000_5050,sgd_tfidf,1,0.697278912,0.654952077,0.675453048,313
4000_5050,sgd_tfidf,accuracy,0.6921875,0.6921875,0.6921875,0.6921875
4000_5050,sgd_tfidf,macro avg,0.692570092,0.691390411,0.69136694,640
4000_5050,sgd_tfidf,weighted avg,0.692467086,0.6921875,0.691715056,640
4000_5050,knn_tfidf,0,0.694362018,0.71559633,0.704819277,327
4000_5050,knn_tfidf,1,0.693069307,0.670926518,0.681818182,313
4000_5050,knn_tfidf,accuracy,0.69375,0.69375,0.69375,0.69375
4000_5050,knn_tfidf,macro avg,0.693715662,0.693261424,0.693318729,640
4000_5050,knn_tfidf,weighted avg,0.693729801,0.69375,0.693570304,640
4000_5050,lr_w2v,0,0.678700361,0.574923547,0.622516556,327
4000_5050,lr_w2v,1,0.61707989,0.715654952,0.662721893,313
4000_5050,lr_w2v,accuracy,0.64375,0.64375,0.64375,0.64375
4000_5050,lr_w2v,macro avg,0.647890125,0.64528925,0.642619225,640
4000_5050,lr_w2v,weighted avg,0.648564099,0.64375,0.642179479,640
5000_1090,lr_tfidf,0,0.92,0.291139241,0.442307692,79
5000_1090,lr_tfidf,1,0.927741935,0.997226075,0.961229947,721
5000_1090,lr_tfidf,accuracy,0.9275,0.9275,0.9275,0.9275
5000_1090,lr_tfidf,macro avg,0.923870968,0.644182658,0.701768819,800
5000_1090,lr_tfidf,weighted avg,0.926977419,0.9275,0.909986374,800
5000_1090,nb_tfidf,0,1,0.164556962,0.282608696,79
5000_1090,nb_tfidf,1,0.91613723,1,0.956233422,721
5000_1090,nb_tfidf,accuracy,0.9175,0.9175,0.9175,0.9175
5000_1090,nb_tfidf,macro avg,0.958068615,0.582278481,0.619421059,800
5000_1090,nb_tfidf,weighted avg,0.924418679,0.9175,0.88971298,800
5000_1090,rf_tfidf,0,1,0.075949367,0.141176471,79
5000_1090,rf_tfidf,1,0.908060453,1,0.951815182,721
5000_1090,rf_tfidf,accuracy,0.90875,0.90875,0.90875,0.90875
5000_1090,rf_tfidf,macro avg,0.954030227,0.537974684,0.546495826,800
5000_1090,rf_tfidf,weighted avg,0.917139484,0.90875,0.871764609,800
5000_1090,dt_tfidf,0,0.361111111,0.329113924,0.344370861,79
5000_1090,dt_tfidf,1,0.927197802,0.936199723,0.931677019,721
5000_1090,dt_tfidf,accuracy,0.87625,0.87625,0.87625,0.87625
5000_1090,dt_tfidf,macro avg,0.644154457,0.632656823,0.63802394,800
5000_1090,dt_tfidf,weighted avg,0.871296741,0.87625,0.873680536,800
5000_1090,svc_tfidf,0,0.954545455,0.265822785,0.415841584,79
5000_1090,svc_tfidf,1,0.925449871,0.998613037,0.960640427,721
5000_1090,svc_tfidf,accuracy,0.92625,0.92625,0.92625,0.92625
5000_1090,svc_tfidf,macro avg,0.939997663,0.632217911,0.688241006,800
5000_1090,svc_tfidf,weighted avg,0.92832306,0.92625,0.906841541,800
5000_1090,lsvc_tfidf,0,0.923076923,0.303797468,0.457142857,79
5000_1090,lsvc_tfidf,1,0.928940568,0.997226075,0.96187291,721
5000_1090,lsvc_tfidf,accuracy,0.92875,0.92875,0.92875,0.92875
5000_1090,lsvc_tfidf,macro avg,0.926008746,0.650511772,0.709507883,800
5000_1090,lsvc_tfidf,weighted avg,0.928361533,0.92875,0.912030817,800
5000_1090,sgd_tfidf,0,0.677419355,0.265822785,0.381818182,79
5000_1090,sgd_tfidf,1,0.924577373,0.986130374,0.954362416,721
5000_1090,sgd_tfidf,accuracy,0.915,0.915,0.915,0.915
5000_1090,sgd_tfidf,macro avg,0.800998364,0.62597658,0.668090299,800
5000_1090,sgd_tfidf,weighted avg,0.900170519,0.915,0.897823673,800
5000_1090,knn_tfidf,0,0.709677419,0.278481013,0.4,79
5000_1090,knn_tfidf,1,0.925877763,0.987517337,0.955704698,721
5000_1090,knn_tfidf,accuracy,0.9175,0.9175,0.9175,0.9175
5000_1090,knn_tfidf,macro avg,0.817777591,0.632999175,0.677852349,800
5000_1090,knn_tfidf,weighted avg,0.904527979,0.9175,0.900828859,800
5000_1090,lr_w2v,0,0.842105263,0.202531646,0.326530612,79
5000_1090,lr_w2v,1,0.919334187,0.995839112,0.956058589,721
5000_1090,lr_w2v,accuracy,0.9175,0.9175,0.9175,0.9175
5000_1090,lr_w2v,macro avg,0.880719725,0.599185379,0.6412946,800
5000_1090,lr_w2v,weighted avg,0.911707831,0.9175,0.893892701,800
5000_2080,lr_tfidf,0,0.684931507,0.340136054,0.454545455,147
5000_2080,lr_tfidf,1,0.866574966,0.964777948,0.913043478,653
5000_2080,lr_tfidf,accuracy,0.85,0.85,0.85,0.85
5000_2080,lr_tfidf,macro avg,0.775753236,0.652457001,0.683794466,800
5000_2080,lr_tfidf,weighted avg,0.83319798,0.85,0.828794466,800
5000_2080,nb_tfidf,0,1,0.210884354,0.348314607,147
5000_2080,nb_tfidf,1,0.849154746,1,0.918424754,653
5000_2080,nb_tfidf,accuracy,0.855,0.855,0.855,0.855
5000_2080,nb_tfidf,macro avg,0.924577373,0.605442177,0.63336968,800
5000_2080,nb_tfidf,weighted avg,0.876872562,0.855,0.813667014,800
5000_2080,rf_tfidf,0,1,0.068027211,0.127388535,147
5000_2080,rf_tfidf,1,0.826582278,1,0.905058905,653
5000_2080,rf_tfidf,accuracy,0.82875,0.82875,0.82875,0.82875
5000_2080,rf_tfidf,macro avg,0.913291139,0.534013605,0.51622372,800
5000_2080,rf_tfidf,weighted avg,0.858447785,0.82875,0.762161975,800
5000_2080,dt_tfidf,0,0.401197605,0.455782313,0.426751592,147
5000_2080,dt_tfidf,1,0.873617694,0.846860643,0.860031104,653
5000_2080,dt_tfidf,accuracy,0.775,0.775,0.775,0.775
5000_2080,dt_tfidf,macro avg,0.637407649,0.651321478,0.643391348,800
5000_2080,dt_tfidf,weighted avg,0.786810502,0.775,0.780415994,800
5000_2080,svc_tfidf,0,0.933333333,0.285714286,0.4375,147
5000_2080,svc_tfidf,1,0.860927152,0.995405819,0.923295455,653
5000_2080,svc_tfidf,accuracy,0.865,0.865,0.865,0.865
5000_2080,svc_tfidf,macro avg,0.897130243,0.640560053,0.680397727,800
5000_2080,svc_tfidf,weighted avg,0.874231788,0.865,0.83403054,800
5000_2080,lsvc_tfidf,0,0.653333333,0.333333333,0.441441441,147
5000_2080,lsvc_tfidf,1,0.864827586,0.960183767,0.910014514,653
5000_2080,lsvc_tfidf,accuracy,0.845,0.845,0.845,0.845
5000_2080,lsvc_tfidf,macro avg,0.75908046,0.64675855,0.675727978,800
5000_2080,lsvc_tfidf,weighted avg,0.825965517,0.845,0.823914212,800
5000_2080,sgd_tfidf,0,0.54368932,0.380952381,0.448,147
5000_2080,sgd_tfidf,1,0.869440459,0.928024502,0.897777778,653
5000_2080,sgd_tfidf,accuracy,0.8275,0.8275,0.8275,0.8275
5000_2080,sgd_tfidf,macro avg,0.70656489,0.654488442,0.672888889,800
5000_2080,sgd_tfidf,weighted avg,0.809583687,0.8275,0.815131111,800
5000_2080,knn_tfidf,0,0.565789474,0.292517007,0.385650224,147
5000_2080,knn_tfidf,1,0.856353591,0.949464012,0.900508351,653
5000_2080,knn_tfidf,accuracy,0.82875,0.82875,0.82875,0.82875
5000_2080,knn_tfidf,macro avg,0.711071532,0.62099051,0.643079288,800
5000_2080,knn_tfidf,weighted avg,0.802962435,0.82875,0.805903171,800
5000_2080,lr_w2v,0,0.75,0.244897959,0.369230769,147
5000_2080,lr_w2v,1,0.852393617,0.981623277,0.912455516,653
5000_2080,lr_w2v,accuracy,0.84625,0.84625,0.84625,0.84625
5000_2080,lr_w2v,macro avg,0.801196809,0.613260618,0.640843143,800
5000_2080,lr_w2v,weighted avg,0.83357879,0.84625,0.812637969,800
5000_3070,lr_tfidf,0,0.75,0.453781513,0.565445026,238
5000_3070,lr_tfidf,1,0.801829268,0.93594306,0.863711002,562
5000_3070,lr_tfidf,accuracy,0.7925,0.7925,0.7925,0.7925
5000_3070,lr_tfidf,macro avg,0.775914634,0.694862287,0.714578014,800
5000_3070,lr_tfidf,weighted avg,0.786410061,0.7925,0.774976874,800
5000_3070,nb_tfidf,0,1,0.298319328,0.459546926,238
5000_3070,nb_tfidf,1,0.770919067,1,0.870642912,562
5000_3070,nb_tfidf,accuracy,0.79125,0.79125,0.79125,0.79125
5000_3070,nb_tfidf,macro avg,0.885459534,0.649159664,0.665094919,800
5000_3070,nb_tfidf,weighted avg,0.839070645,0.79125,0.748341856,800
5000_3070,rf_tfidf,0,1,0.147058824,0.256410256,238
5000_3070,rf_tfidf,1,0.734640523,1,0.847023361,562
5000_3070,rf_tfidf,accuracy,0.74625,0.74625,0.74625,0.74625
5000_3070,rf_tfidf,macro avg,0.867320261,0.573529412,0.551716809,800
5000_3070,rf_tfidf,weighted avg,0.813584967,0.74625,0.671315962,800
5000_3070,dt_tfidf,0,0.538793103,0.525210084,0.531914894,238
5000_3070,dt_tfidf,1,0.801056338,0.809608541,0.805309735,562
5000_3070,dt_tfidf,accuracy,0.725,0.725,0.725,0.725
5000_3070,dt_tfidf,macro avg,0.669924721,0.667409312,0.668612314,800
5000_3070,dt_tfidf,weighted avg,0.723033026,0.725,0.723974769,800
5000_3070,svc_tfidf,0,0.945652174,0.365546218,0.527272727,238
5000_3070,svc_tfidf,1,0.786723164,0.991103203,0.877165354,562
5000_3070,svc_tfidf,accuracy,0.805,0.805,0.805,0.805
5000_3070,svc_tfidf,macro avg,0.866187669,0.678324711,0.702219041,800
5000_3070,svc_tfidf,weighted avg,0.834004544,0.805,0.773072298,800
5000_3070,lsvc_tfidf,0,0.75177305,0.445378151,0.559366755,238
5000_3070,lsvc_tfidf,1,0.79969651,0.93772242,0.863226863,562
5000_3070,lsvc_tfidf,accuracy,0.79125,0.79125,0.79125,0.79125
5000_3070,lsvc_tfidf,macro avg,0.77573478,0.691550286,0.711296809,800
5000_3070,lsvc_tfidf,weighted avg,0.78543928,0.79125,0.772828481,800
5000_3070,sgd_tfidf,0,0.619791667,0.5,0.553488372,238
5000_3070,sgd_tfidf,1,0.804276316,0.870106762,0.835897436,562
5000_3070,sgd_tfidf,accuracy,0.76,0.76,0.76,0.76
5000_3070,sgd_tfidf,macro avg,0.712033991,0.685053381,0.694692904,800
5000_3070,sgd_tfidf,weighted avg,0.749392133,0.76,0.751880739,800
5000_3070,knn_tfidf,0,0.640449438,0.478991597,0.548076923,238
5000_3070,knn_tfidf,1,0.800643087,0.886120996,0.841216216,562
5000_3070,knn_tfidf,accuracy,0.765,0.765,0.765,0.765
5000_3070,knn_tfidf,macro avg,0.720546263,0.682556297,0.69464657,800
5000_3070,knn_tfidf,weighted avg,0.752985476,0.765,0.754007277,800
5000_3070,lr_w2v,0,0.927710843,0.323529412,0.479750779,238
5000_3070,lr_w2v,1,0.775453278,0.989323843,0.869429242,562
5000_3070,lr_w2v,accuracy,0.79125,0.79125,0.79125,0.79125
5000_3070,lr_w2v,macro avg,0.85158206,0.656426628,0.67459001,800
5000_3070,lr_w2v,weighted avg,0.820749903,0.79125,0.753499899,800
5000_4060,lr_tfidf,0,0.719063545,0.653495441,0.684713376,329
5000_4060,lr_tfidf,1,0.77245509,0.821656051,0.796296296,471
5000_4060,lr_tfidf,accuracy,0.7525,0.7525,0.7525,0.7525
5000_4060,lr_tfidf,macro avg,0.745759317,0.737575746,0.740504836,800
5000_4060,lr_tfidf,weighted avg,0.750497817,0.7525,0.75040782,800
5000_4060,nb_tfidf,0,0.944827586,0.416413374,0.578059072,329
5000_4060,nb_tfidf,1,0.706870229,0.983014862,0.822380107,471
5000_4060,nb_tfidf,accuracy,0.75,0.75,0.75,0.75
5000_4060,nb_tfidf,macro avg,0.825848908,0.699714118,0.700219589,800
5000_4060,nb_tfidf,weighted avg,0.804730192,0.75,0.721903081,800
5000_4060,rf_tfidf,0,1,0.246200608,0.395121951,329
5000_4060,rf_tfidf,1,0.655076495,1,0.791596639,471
5000_4060,rf_tfidf,accuracy,0.69,0.69,0.69,0.69
5000_4060,rf_tfidf,macro avg,0.827538248,0.623100304,0.593359295,800
5000_4060,rf_tfidf,weighted avg,0.796926287,0.69,0.628546423,800
5000_4060,dt_tfidf,0,0.652173913,0.683890578,0.667655786,329
5000_4060,dt_tfidf,1,0.771428571,0.74522293,0.758099352,471
5000_4060,dt_tfidf,accuracy,0.72,0.72,0.72,0.72
5000_4060,dt_tfidf,macro avg,0.711801242,0.714556754,0.712877569,800
5000_4060,dt_tfidf,weighted avg,0.722385093,0.72,0.720904436,800
5000_4060,svc_tfidf,0,0.883838384,0.531914894,0.664136622,329
5000_4060,svc_tfidf,1,0.744186047,0.951167728,0.835041938,471
5000_4060,svc_tfidf,accuracy,0.77875,0.77875,0.77875,0.77875
5000_4060,svc_tfidf,macro avg,0.814012215,0.741541311,0.74958928,800
5000_4060,svc_tfidf,weighted avg,0.80161807,0.77875,0.764757127,800
5000_4060,lsvc_tfidf,0,0.7090301,0.6443769,0.675159236,329
5000_4060,lsvc_tfidf,1,0.766467066,0.815286624,0.790123457,471
5000_4060,lsvc_tfidf,accuracy,0.745,0.745,0.745,0.745
5000_4060,lsvc_tfidf,macro avg,0.737748583,0.729831762,0.732641346,800
5000_4060,lsvc_tfidf,weighted avg,0.742846114,0.745,0.742844421,800
5000_4060,sgd_tfidf,0,0.670588235,0.693009119,0.68161435,329
5000_4060,sgd_tfidf,1,0.780434783,0.762208068,0.771213749,471
5000_4060,sgd_tfidf,accuracy,0.73375,0.73375,0.73375,0.73375
5000_4060,sgd_tfidf,macro avg,0.725511509,0.727608593,0.726414049,800
5000_4060,sgd_tfidf,weighted avg,0.73526039,0.73375,0.734365996,800
5000_4060,knn_tfidf,0,0.671232877,0.595744681,0.631239936,329
5000_4060,knn_tfidf,1,0.738188976,0.796178344,0.766087845,471
5000_4060,knn_tfidf,accuracy,0.71375,0.71375,0.71375,0.71375
5000_4060,knn_tfidf,macro avg,0.704710927,0.695961512,0.69866389,800
5000_4060,knn_tfidf,weighted avg,0.71065328,0.71375,0.710631642,800
5000_4060,lr_w2v,0,0.721973094,0.489361702,0.583333333,329
5000_4060,lr_w2v,1,0.708838821,0.86836518,0.780534351,471
5000_4060,lr_w2v,accuracy,0.7125,0.7125,0.7125,0.7125
5000_4060,lr_w2v,macro avg,0.715405958,0.678863441,0.681933842,800
5000_4060,lr_w2v,weighted avg,0.714240291,0.7125,0.699435433,800
5000_5050,lr_tfidf,0,0.740932642,0.707920792,0.724050633,404
5000_5050,lr_tfidf,1,0.714975845,0.747474747,0.730864198,396
5000_5050,lr_tfidf,accuracy,0.7275,0.7275,0.7275,0.7275
5000_5050,lr_tfidf,macro avg,0.727954244,0.72769777,0.727457415,800
5000_5050,lr_tfidf,weighted avg,0.728084028,0.7275,0.727423347,800
5000_5050,nb_tfidf,0,0.772575251,0.571782178,0.657183499,404
5000_5050,nb_tfidf,1,0.654690619,0.828282828,0.731326644,396
5000_5050,nb_tfidf,accuracy,0.69875,0.69875,0.69875,0.69875
5000_5050,nb_tfidf,macro avg,0.713632935,0.700032503,0.694255072,800
5000_5050,nb_tfidf,weighted avg,0.714222358,0.69875,0.693884356,800
5000_5050,rf_tfidf,0,0.758364312,0.504950495,0.606240713,404
5000_5050,rf_tfidf,1,0.623352166,0.835858586,0.714131607,396
5000_5050,rf_tfidf,accuracy,0.66875,0.66875,0.66875,0.66875
5000_5050,rf_tfidf,macro avg,0.690858239,0.67040454,0.66018616,800
5000_5050,rf_tfidf,weighted avg,0.6915333,0.66875,0.659646706,800
5000_5050,dt_tfidf,0,0.682464455,0.712871287,0.697336562,404
5000_5050,dt_tfidf,1,0.693121693,0.661616162,0.677002584,396
5000_5050,dt_tfidf,accuracy,0.6875,0.6875,0.6875,0.6875
5000_5050,dt_tfidf,macro avg,0.687793074,0.687243724,0.687169573,800
5000_5050,dt_tfidf,weighted avg,0.687739788,0.6875,0.687271243,800
5000_5050,svc_tfidf,0,0.828220859,0.668316832,0.739726027,404
5000_5050,svc_tfidf,1,0.717299578,0.858585859,0.781609195,396
5000_5050,svc_tfidf,accuracy,0.7625,0.7625,0.7625,0.7625
5000_5050,svc_tfidf,macro avg,0.772760218,0.763451345,0.760667611,800
5000_5050,svc_tfidf,weighted avg,0.773314825,0.7625,0.760458196,800
5000_5050,lsvc_tfidf,0,0.74025974,0.705445545,0.72243346,404
5000_5050,lsvc_tfidf,1,0.713253012,0.747474747,0.729963009,396
5000_5050,lsvc_tfidf,accuracy,0.72625,0.72625,0.72625,0.72625
5000_5050,lsvc_tfidf,macro avg,0.726756376,0.726460146,0.726198234,800
5000_5050,lsvc_tfidf,weighted avg,0.72689141,0.72625,0.726160587,800
5000_5050,sgd_tfidf,0,0.720873786,0.735148515,0.727941176,404
5000_5050,sgd_tfidf,1,0.724226804,0.70959596,0.716836735,396
5000_5050,sgd_tfidf,accuracy,0.7225,0.7225,0.7225,0.7225
5000_5050,sgd_tfidf,macro avg,0.722550295,0.722372237,0.722388956,800
5000_5050,sgd_tfidf,weighted avg,0.72253353,0.7225,0.722444478,800
5000_5050,knn_tfidf,0,0.708229426,0.702970297,0.705590062,404
5000_5050,knn_tfidf,1,0.69924812,0.704545455,0.701886792,396
5000_5050,knn_tfidf,accuracy,0.70375,0.70375,0.70375,0.70375
5000_5050,knn_tfidf,macro avg,0.703738773,0.703757876,0.703738427,800
5000_5050,knn_tfidf,weighted avg,0.70378368,0.70375,0.703756944,800
5000_5050,lr_w2v,0,0.724919094,0.554455446,0.628330996,404
5000_5050,lr_w2v,1,0.633401222,0.785353535,0.701240135,396
5000_5050,lr_w2v,accuracy,0.66875,0.66875,0.66875,0.66875
5000_5050,lr_w2v,macro avg,0.679160158,0.66990449,0.664785566,800
5000_5050,lr_w2v,weighted avg,0.679617747,0.66875,0.66442102,800
